Assembly_Segment,Booth_No,Total_Electors_2024,Age_mean_2024,Age_median_2024,Age_18_25_mean_2024,Age_26_40_mean_2024,Age_41_60_mean_2024,Age_60_plus_mean_2024,Is_Male_mean_2024,Is_Female_mean_2024,Caste_Brahmin_mean_2024,Caste_Muslim_mean_2024,Caste_OBC_Patel_Kurmi_mean_2024,Caste_OBC_Yadav_mean_2024,Caste_SC_Dalit_mean_2024,Caste_Thakur_Rajput_mean_2024,Caste_Vaishya_Other_mean_2024,Source_File,INC,BSP,BJP,YTP,ADK,IND_1,IND_2,Total Valid Votes,Rejected Votes,NOTA,Total Votes,Tendered Votes,Computed_vs_Printed_Match,BJP_Vote_Share,INC_Vote_Share,BSP_Vote_Share,ADK_Vote_Share,Turnout_Percentage,Other_Vote_Share
Rohaniya,296,5121,47.59324350712751,46.0,0.046084749072446786,0.3214215973442687,0.42023042374536224,0.21226322983792228,0.5231400117164616,0.47685998828353837,0.15426674477641086,0.17730911931263424,0.159734426869752,0.13747314977543448,0.14274555750829915,0.09470806483108768,0.13376293692638155,2024091311-1.pdf,220,17,499,6,2,1,4,749,0,8,757,0,True,0.6662216288384513,0.2937249666221629,0.022696929238985315,0.0026702269692923898,0.14782269088068736,0.014686248331108098
Rohaniya,301,4965,47.49345417925478,46.0,0.042497482376636454,0.3264853977844914,0.4322255790533736,0.1987915407854985,0.527693856998993,0.47230614300100704,0.14823766364551863,0.18066465256797584,0.16696878147029204,0.13756294058408863,0.13897280966767372,0.09969788519637462,0.12789526686807653,2024091311-1.pdf,122,2,350,1,0,1,0,476,0,1,477,0,True,0.7352941176470589,0.25630252100840334,0.004201680672268907,0.0,0.09607250755287008,0.004201680672268893
Rohaniya,306,5017,47.55610922862268,46.0,0.04365158461231812,0.32429738887781545,0.42535379708989435,0.2066972294199721,0.5232210484353199,0.4767789515646801,0.1526808849910305,0.17560294997010165,0.15706597568267888,0.14690053817022125,0.1355391668327686,0.10105640821207894,0.13115407614112018,2024091311-1.pdf,106,6,563,4,1,0,0,680,0,6,686,0,True,0.8279411764705882,0.15588235294117647,0.008823529411764706,0.0014705882352941176,0.1367351006577636,0.005882352941176561
Rohaniya,311,4811,47.81147370609021,46.0,0.04302639783828726,0.31531906048638536,0.4286011224277697,0.2130534192475577,0.5221367699023072,0.47786323009769277,0.15506131781334442,0.18062772812305133,0.15859488671793806,0.1359384743296612,0.13884847225109126,0.10663063812097277,0.12429848264394097,2024091311-1.pdf,591,2,50,1,2,0,0,646,0,1,647,0,True,0.07739938080495357,0.9148606811145511,0.0030959752321981426,0.0030959752321981426,0.13448347536894617,0.001547987616098978
Rohaniya,316,4917,47.597925564368516,46.0,0.04942037827943868,0.312385600976205,0.425869432580842,0.21232458816351435,0.5127110026438886,0.4872889973561115,0.1525320317266626,0.18344519015659955,0.15598942444580027,0.14073622127313404,0.1441936139922717,0.08785845027455766,0.13524506813097417,2024091311-1.pdf,480,2,142,3,4,0,0,631,0,1,632,0,True,0.22503961965134706,0.7606973058637084,0.003169572107765452,0.006339144215530904,0.12853365873500103,0.004754358161648153
Rohaniya,321,5099,47.586781721906256,46.0,0.04569523435967837,0.3175132378897823,0.4300843302608355,0.20670719748970387,0.5134340066679741,0.4865659933320259,0.1547362227887821,0.1796430672680918,0.15689350853108452,0.14453814473426163,0.13590900176505197,0.0955089233182977,0.13277113159443027,2024091311-1.pdf,537,2,141,2,0,1,1,684,0,1,685,0,True,0.20614035087719298,0.7850877192982456,0.0029239766081871343,0.0,0.13434006667974113,0.005847953216374324
Rohaniya,326,5028,47.35103420843278,45.0,0.04554494828957836,0.3317422434367542,0.41328560063643593,0.2094272076372315,0.5248607796340493,0.4751392203659507,0.15194908512330946,0.17959427207637232,0.1614956245027844,0.12907716785998408,0.14419252187748607,0.10202863961813842,0.13166268894192523,2024091311-1.pdf,700,6,18,0,2,1,1,728,0,2,730,0,True,0.024725274725274724,0.9615384615384616,0.008241758241758242,0.0027472527472527475,0.14518695306284804,0.0027472527472527375
Rohaniya,331,5083,47.24119614400944,45.0,0.04721621089907535,0.3316938815660043,0.4178634664568168,0.20322644107810348,0.5286248278575645,0.4713751721424356,0.15010820381664372,0.18433995671847334,0.14774739327168995,0.14302577218178242,0.13928782215227228,0.10171158764509149,0.13377926421404682,2024091311-1.pdf,562,0,29,0,4,2,0,597,0,5,602,0,True,0.048576214405360134,0.9413735343383585,0.0,0.006700167504187605,0.11843399567184733,0.003350083752093891
Rohaniya,341,4903,47.77381195186621,46.0,0.04629818478482562,0.32163981235977973,0.4113807872730981,0.22068121558229656,0.5070365082602488,0.4929634917397512,0.15031613297980828,0.17988986334897003,0.16275749541097287,0.14868447889047523,0.13746685702631042,0.08994493167448502,0.13094024066897816,2024091311-1.pdf,112,1,502,3,1,0,1,620,0,2,622,0,True,0.8096774193548387,0.18064516129032257,0.0016129032258064516,0.0016129032258064516,0.12686110544564552,0.006451612903225823
Rohaniya,346,4792,47.86247913188648,46.0,0.046953255425709516,0.31719532554257096,0.4188230383973289,0.21702838063439064,0.5141903171953256,0.48580968280467446,0.15087646076794659,0.18969115191986644,0.15505008347245408,0.13209515859766277,0.13376460767946577,0.10517529215358931,0.13334724540901502,2024091311-1.pdf,400,2,212,1,1,0,0,616,0,4,620,0,True,0.34415584415584416,0.6493506493506493,0.003246753246753247,0.0016233766233766235,0.1293823038397329,0.0016233766233766378
Rohaniya,351,5043,47.35950822922863,45.0,0.044418005155661314,0.3319452706722189,0.4211778703152885,0.20245885385683124,0.5272655165576046,0.4727344834423954,0.14653975808050762,0.1871901645845727,0.1584374380329169,0.14475510608764625,0.13761649811620066,0.09438826095578029,0.13107277414237556,2024091311-1.pdf,627,2,39,0,3,2,0,673,0,1,674,0,True,0.05794947994056464,0.9316493313521546,0.0029717682020802376,0.004457652303120356,0.13365060479873092,0.002971768202080227
Rohaniya,356,5021,47.74088826926907,46.0,0.04620593507269468,0.31248755228042224,0.42999402509460266,0.2113124875522804,0.5267874925313683,0.47321250746863175,0.15315674168492333,0.18323043218482374,0.1617207727544314,0.14280023899621588,0.13782115116510654,0.10057757418840868,0.12069308902609042,2024091311-1.pdf,119,9,517,3,6,1,0,655,0,6,661,0,True,0.7893129770992366,0.18167938931297709,0.013740458015267175,0.00916030534351145,0.13164708225453098,0.006106870229007688
Rohaniya,361,4918,47.264945099634,45.0,0.04290361935746238,0.3336722244814965,0.4239528263521757,0.1994713298088654,0.5087433916226108,0.49125660837738916,0.1494509963399756,0.18828792191947946,0.1642944286295242,0.14192761285075234,0.1283041886945913,0.10044733631557544,0.12728751525010168,2024091311-1.pdf,658,1,15,1,4,0,0,679,0,0,679,0,True,0.022091310751104567,0.9690721649484536,0.0014727540500736377,0.005891016200294551,0.13806425376169174,0.0014727540500736325
Rohaniya,366,4942,47.328611898016995,45.0,0.046742209631728045,0.3235532173209227,0.4251315256980979,0.2045730473492513,0.5339943342776204,0.4660056657223796,0.1426547956292999,0.17503035208417644,0.15864022662889518,0.14649939295831646,0.13294212869283692,0.09995953055443141,0.1442735734520437,2024091311-1.pdf,426,2,32,1,1,1,1,464,0,5,469,0,True,0.06896551724137931,0.9181034482758621,0.004310344827586207,0.0021551724137931034,0.09490084985835694,0.006465517241379226
Rohaniya,371,4815,47.53582554517134,46.0,0.047559709241952235,0.3171339563862928,0.4276220145379024,0.20768431983385255,0.5185877466251299,0.4814122533748702,0.1526479750778816,0.17881619937694704,0.1580477673935618,0.14558670820353065,0.13748701973001037,0.09989615784008307,0.12751817237798546,2024091311-1.pdf,728,1,23,1,1,0,3,757,0,5,762,0,True,0.03038309114927345,0.9616908850726552,0.001321003963011889,0.001321003963011889,0.15825545171339564,0.005284015852047519
Rohaniya,376,5030,47.623061630218686,46.0,0.04751491053677932,0.31491053677932407,0.42783300198807156,0.20974155069582506,0.5248508946322068,0.47514910536779326,0.14731610337972167,0.1797216699801193,0.15268389662027834,0.14314115308151093,0.13797216699801193,0.10556660039761431,0.13359840954274355,2024091311-1.pdf,399,9,137,3,0,1,1,550,0,1,551,0,True,0.24909090909090909,0.7254545454545455,0.016363636363636365,0.0,0.10954274353876739,0.009090909090909038
Rohaniya,381,4785,47.44973876698015,46.0,0.04493207941483804,0.3322884012539185,0.41442006269592474,0.2083594566353187,0.5235109717868338,0.47648902821316613,0.15214211076280043,0.18474399164054336,0.16530825496342738,0.1400208986415883,0.13187042842215255,0.09446185997910136,0.13145245559038662,2024091311-1.pdf,479,1,68,1,3,1,2,555,0,3,558,0,True,0.12252252252252252,0.863063063063063,0.0018018018018018018,0.005405405405405406,0.11661442006269593,0.007207207207207356
Rohaniya,386,5022,47.50119474313023,45.0,0.049183592194344886,0.3213859020310633,0.4179609717244126,0.2114695340501792,0.5221027479091995,0.4778972520908005,0.15810434090003983,0.17602548785344485,0.1620868180007965,0.13739545997610514,0.14097968936678615,0.09896455595380327,0.1264436479490243,2024091311-1.pdf,596,2,29,2,1,3,0,633,0,2,635,0,True,0.045813586097946286,0.9415481832543444,0.00315955766192733,0.001579778830963665,0.1264436479490243,0.007898894154818259
Rohaniya,391,5103,47.45659416029786,45.0,0.04409171075837742,0.3276504017244758,0.42132079169116204,0.2069370958259847,0.5189104448363707,0.4810895551636292,0.1557907113462669,0.1791103272584754,0.15618263766411913,0.13051146384479717,0.14638447971781304,0.1020968058005095,0.12992357436801882,2024091311-1.pdf,388,1,24,0,1,0,0,414,0,2,416,0,True,0.057971014492753624,0.9371980676328503,0.0024154589371980675,0.0024154589371980675,0.0815206741132667,0.0
Rohaniya,396,4850,47.65051546391753,46.0,0.04556701030927835,0.31237113402061856,0.4381443298969072,0.20391752577319588,0.5220618556701031,0.4779381443298969,0.14989690721649485,0.16721649484536083,0.16061855670103092,0.14061855670103093,0.14082474226804123,0.10577319587628865,0.13505154639175257,2024091311-1.pdf,137,2,505,2,0,1,0,647,0,4,651,0,True,0.7805255023183926,0.2117465224111283,0.0030911901081916537,0.0,0.13422680412371135,0.004636785162287382
Rohaniya,401,5022,47.44464356829948,46.0,0.04679410593389088,0.328952608522501,0.41557148546395856,0.20868180007964954,0.534647550776583,0.46535244922341695,0.14894464356829948,0.18080446037435285,0.16069295101553166,0.14297092791716448,0.13759458383114298,0.09159697331740342,0.13739545997610514,2024091311-1.pdf,145,6,404,3,1,0,1,560,0,2,562,0,True,0.7214285714285714,0.25892857142857145,0.010714285714285714,0.0017857142857142857,0.11190760653126244,0.0071428571428571175
Sevapuri,5,5005,47.30629370629371,45.0,0.04235764235764236,0.3334665334665335,0.42437562437562437,0.1998001998001998,0.5114885114885115,0.4885114885114885,0.14285714285714285,0.17762237762237762,0.17362637362637362,0.13666333666333666,0.13686313686313686,0.0971028971028971,0.13526473526473526,2024091341.pdf,351,0,92,1,0,1,0,445,0,1,446,0,True,0.20674157303370785,0.7887640449438202,0.0,0.0,0.08911088911088912,0.004494382022471877
Sevapuri,10,4849,47.66756032171582,46.0,0.04145184574138998,0.3239843266652918,0.4260672303567746,0.20849659723654362,0.5215508352237574,0.4784491647762425,0.14539080222726336,0.1950917714992782,0.1627139616415756,0.13714167869663849,0.13961641575582595,0.09960816663229533,0.12043720354712312,2024091341.pdf,421,8,140,0,0,1,0,570,0,2,572,0,True,0.24561403508771928,0.7385964912280701,0.014035087719298246,0.0,0.11796246648793565,0.0017543859649122862
Sevapuri,15,5050,47.94712871287129,46.0,0.042772277227722776,0.30633663366336633,0.43643564356435643,0.21445544554455445,0.5178217821782178,0.48217821782178216,0.14237623762376236,0.18217821782178217,0.15425742574257426,0.13782178217821783,0.14594059405940593,0.10257425742574257,0.13485148514851486,2024091341.pdf,132,4,541,2,1,2,0,682,0,0,682,0,True,0.7932551319648093,0.1935483870967742,0.005865102639296188,0.001466275659824047,0.13504950495049506,0.0058651026392961825
Sevapuri,20,4777,47.50680343311702,46.0,0.041448607912916054,0.3284488172493197,0.4218128532551811,0.20828972158258321,0.5168515804898471,0.4831484195101528,0.14339543646640152,0.18484404437931756,0.15072221059242202,0.13669667155118276,0.14088339962319446,0.10508687460749425,0.13837136277998743,2024091341.pdf,118,14,591,4,1,2,0,730,0,2,732,0,True,0.8095890410958904,0.16164383561643836,0.019178082191780823,0.0013698630136986301,0.15323424743562905,0.008219178082191747
Sevapuri,25,4762,47.38093238135237,46.0,0.04472910541789164,0.3236035279294414,0.43112137757244856,0.2005459890802184,0.5266694666106678,0.47333053338933223,0.15329693406131878,0.1858462830743385,0.15833683326333473,0.1373372532549349,0.13292734145317095,0.09785804283914322,0.13439731205375893,2024091341.pdf,101,5,377,1,1,0,0,485,0,5,490,0,True,0.777319587628866,0.20824742268041238,0.010309278350515464,0.002061855670103093,0.10289794204115918,0.0020618556701030855
Sevapuri,30,4929,47.57415297220532,46.0,0.043010752688172046,0.32826131061067154,0.42036924325420977,0.20835869344694663,0.5108541286264963,0.48914587137350374,0.14932034895516333,0.18523026983160884,0.1610874416717387,0.13227835260701967,0.1436396835057821,0.10367214445120713,0.12477175897748022,2024091341.pdf,263,4,374,2,2,2,0,647,0,7,654,0,True,0.5780525502318392,0.40649149922720246,0.0061823802163833074,0.0030911901081916537,0.13268411442483263,0.0061823802163833985
Sevapuri,35,5046,47.42608006341657,46.0,0.044589774078478,0.32936979785969084,0.42172017439556087,0.20432025366627032,0.5249702734839476,0.4750297265160523,0.15021799445105033,0.1848989298454221,0.15755053507728894,0.14546175188267935,0.13158937772493065,0.09988109393579073,0.1304003170828379,2024091341.pdf,226,7,433,1,1,1,0,669,0,1,670,0,True,0.6472346786248132,0.33781763826606875,0.01046337817638266,0.0014947683109118087,0.13277843836702338,0.002989536621823552
Sevapuri,40,5138,47.63954846243674,46.0,0.04242896068509148,0.3164655507979759,0.43149085247177893,0.20961463604515376,0.5212144803425457,0.47878551965745425,0.15725963409887114,0.17594394706111327,0.16173608407940834,0.1405216037368626,0.1401323472168159,0.09711950175165435,0.12728688205527441,2024091341.pdf,102,9,315,2,0,0,1,429,0,7,436,0,True,0.7342657342657343,0.23776223776223776,0.02097902097902098,0.0,0.08485792137018296,0.006993006993006978
Sevapuri,45,5080,47.5742125984252,46.0,0.046456692913385826,0.3214566929133858,0.4238188976377953,0.20826771653543308,0.5196850393700787,0.48031496062992124,0.14429133858267718,0.18444881889763778,0.15688976377952757,0.140748031496063,0.1340551181102362,0.10511811023622047,0.1344488188976378,2024091341.pdf,66,0,501,1,0,0,0,568,0,8,576,0,True,0.8820422535211268,0.11619718309859155,0.0,0.0,0.11338582677165354,0.0017605633802817433
Sevapuri,50,5132,47.73830865159782,46.0,0.04579111457521434,0.3197583787996882,0.421473109898675,0.21297739672642244,0.5177318784099766,0.48226812159002336,0.15802805923616522,0.18082618862042088,0.16212003117692908,0.13893219017926733,0.13951675759937646,0.09859703819173811,0.12197973499610289,2024091341.pdf,163,6,509,2,0,0,0,680,0,5,685,0,True,0.7485294117647059,0.23970588235294119,0.008823529411764706,0.0,0.13347622759158223,0.002941176470588225
Sevapuri,55,4965,47.698690835850954,46.0,0.045720040281973816,0.311178247734139,0.4348439073514602,0.208257804632427,0.5125881168177241,0.4874118831822759,0.15609264853977844,0.1732124874118832,0.15911379657603222,0.13212487411883184,0.1379657603222558,0.10473313192346426,0.13675730110775428,2024091341.pdf,181,7,347,2,1,0,0,538,0,3,541,0,True,0.6449814126394052,0.33643122676579923,0.013011152416356878,0.0018587360594795538,0.10896273917421953,0.0037174721189591198
Sevapuri,60,4933,47.121224407054534,45.0,0.04986823434015812,0.33610379079667546,0.4092844111088587,0.20474356375430772,0.5213865801743361,0.4786134198256639,0.15548347861341982,0.17007905939590512,0.15913237380904116,0.14068518143117778,0.14453679302655584,0.1056152442732617,0.12446786945063856,2024091341.pdf,125,13,432,2,1,1,1,575,0,4,579,0,True,0.7513043478260869,0.21739130434782608,0.022608695652173914,0.0017391304347826088,0.11737279545915265,0.006956521739130528
Sevapuri,65,5063,47.443610507604184,46.0,0.052538020936203834,0.3213509776812167,0.41477384949634605,0.21133715188623345,0.5123444598064388,0.4876555401935611,0.1505036539601027,0.17440252814536836,0.16353940351570215,0.14615840410823622,0.1378629271183093,0.09263282638751728,0.13490025676476397,2024091341.pdf,179,25,346,2,0,1,1,554,0,4,558,0,True,0.6245487364620939,0.3231046931407942,0.04512635379061372,0.0,0.11021133715188623,0.0072202166064982976
Sevapuri,70,4901,47.72577025096919,46.0,0.04346051826157927,0.3227912670883493,0.4217506631299735,0.21199755152009794,0.5315241787390329,0.46847582126096715,0.15119363395225463,0.17486227300550908,0.16139563354417466,0.14650071413997143,0.13935931442562743,0.09712303611507855,0.12956539481738422,2024091341.pdf,107,8,466,1,0,0,1,583,0,8,591,0,True,0.7993138936535163,0.1835334476843911,0.0137221269296741,0.0,0.1205876351764946,0.0034305317324184736
Sevapuri,75,4968,46.96980676328502,45.0,0.04508856682769726,0.34339774557165864,0.411231884057971,0.2002818035426731,0.5100644122383253,0.48993558776167473,0.14673913043478262,0.1892109500805153,0.1610305958132045,0.14452495974235105,0.1322463768115942,0.09963768115942029,0.12661030595813205,2024091341.pdf,91,2,569,1,0,0,2,665,0,8,673,0,True,0.8556390977443609,0.1368421052631579,0.0030075187969924814,0.0,0.13546698872785828,0.004511278195488799
Sevapuri,80,4930,47.42535496957404,46.0,0.04827586206896552,0.3223123732251521,0.41643002028397563,0.2129817444219067,0.5334685598377282,0.4665314401622718,0.1434077079107505,0.17586206896551723,0.16247464503042597,0.14219066937119676,0.1486815415821501,0.09716024340770792,0.13022312373225153,2024091341.pdf,143,6,463,3,0,1,4,620,0,5,625,0,True,0.7467741935483871,0.2306451612903226,0.00967741935483871,0.0,0.12677484787018256,0.012903225806451535
Sevapuri,85,4904,47.62969004893964,46.0,0.04057911908646003,0.3179037520391517,0.4333197389885807,0.2081973898858075,0.5157014681892332,0.4842985318107667,0.15599510603588906,0.17271615008156607,0.15579119086460033,0.14110929853181076,0.14661500815660686,0.09318923327895595,0.13458401305057097,2024091341.pdf,130,5,558,4,0,1,2,700,0,1,701,0,True,0.7971428571428572,0.18571428571428572,0.007142857142857143,0.0,0.14294453507340946,0.010000000000000009
Sevapuri,90,4887,47.866380192347044,46.0,0.045017393083691425,0.31348475547370575,0.4202987517904645,0.22119909965213833,0.516267648864334,0.48373235113566604,0.1516267648864334,0.1780233271945979,0.15797012482095354,0.13750767341927564,0.1416001636996112,0.1072232453447923,0.126048700634336,2024091341.pdf,100,4,628,3,0,0,1,736,0,6,742,0,True,0.8532608695652174,0.1358695652173913,0.005434782608695652,0.0,0.15183138940045018,0.005434782608695676
Sevapuri,95,5064,47.29660347551343,45.0,0.046800947867298576,0.328001579778831,0.4178515007898894,0.20734597156398105,0.5067140600315956,0.4932859399684044,0.15264612954186413,0.1796998420221169,0.1593601895734597,0.14435229067930488,0.1372432859399684,0.10169826224328594,0.125,2024091341.pdf,413,13,316,5,0,0,0,747,0,2,749,0,True,0.42302543507362783,0.5528781793842035,0.01740294511378849,0.0,0.14790679304897314,0.006693440428380271
Sevapuri,100,5019,47.67662881052002,46.0,0.04662283323371189,0.3157999601514246,0.4295676429567643,0.20800956365809922,0.5258019525801952,0.47419804741980476,0.1470412432755529,0.1777246463438932,0.1585973301454473,0.14425184299661287,0.14046622833233713,0.10141462442717673,0.13050408447897988,2024091341.pdf,215,2,351,1,0,2,0,571,0,2,573,0,True,0.6147110332749562,0.37653239929947463,0.0035026269702276708,0.0,0.114166168559474,0.005253940455341555
Sevapuri,105,4844,47.142857142857146,45.0,0.049752270850536746,0.33629232039636664,0.40916597853014036,0.20478943022295623,0.5262180016515277,0.47378199834847234,0.14636663914120562,0.18022295623451692,0.1583402146985962,0.13996696944673823,0.14327002477291495,0.10569777043765483,0.12613542526837324,2024091341.pdf,142,10,363,2,0,3,1,521,0,4,525,0,True,0.6967370441458733,0.272552783109405,0.019193857965451054,0.0,0.10838150289017341,0.01151631477927062
Sevapuri,110,4998,47.51580632252901,46.0,0.047619047619047616,0.321328531412565,0.4257703081232493,0.20528211284513806,0.5114045618247299,0.4885954381752701,0.14705882352941177,0.18167266906762705,0.16926770708283315,0.14185674269707882,0.13205282112845138,0.09783913565426171,0.13025210084033614,2024091341.pdf,194,5,524,1,6,1,1,732,0,5,737,0,True,0.7158469945355191,0.2650273224043716,0.006830601092896175,0.00819672131147541,0.14745898359343737,0.004098360655737654
Sevapuri,115,4878,47.71750717507175,46.0,0.04366543665436654,0.31836818368183684,0.42127921279212793,0.21668716687166872,0.5272652726527265,0.47273472734727345,0.14883148831488316,0.1834768347683477,0.15744157441574416,0.14124641246412464,0.13755637556375563,0.10414104141041411,0.12730627306273062,2024091341.pdf,187,3,450,1,0,0,0,641,0,3,644,0,True,0.7020280811232449,0.2917316692667707,0.0046801872074883,0.0,0.13202132021320212,0.0015600624024961762
Sevapuri,125,4869,47.58061203532553,45.0,0.04703224481413021,0.31916204559457795,0.4175395358389813,0.21626617375231053,0.5177654549188745,0.4822345450811255,0.16040254672417334,0.18094064489628262,0.14849044978434997,0.14438283014992812,0.14068597247894846,0.0973505853357979,0.12774697063051962,2024091341.pdf,210,3,354,3,0,2,0,572,0,3,575,0,True,0.6188811188811189,0.36713286713286714,0.005244755244755245,0.0,0.11809406448962827,0.00874125874125875
Sevapuri,130,5015,47.915653040877366,46.0,0.04865403788634098,0.3106679960119641,0.41994017946161516,0.22073778664007976,0.5176470588235295,0.4823529411764706,0.1535393818544367,0.18125623130608176,0.16311066799601195,0.14097706879361915,0.13260219341974078,0.09571286141575275,0.13280159521435692,2024091341.pdf,215,11,352,5,5,1,0,589,0,1,590,0,True,0.597623089983022,0.36502546689303905,0.01867572156196944,0.008488964346349746,0.11764705882352941,0.01018675721561979
Sevapuri,135,4987,47.540204531782635,45.0,0.04491678363745739,0.3134148786845799,0.43473029877681973,0.20693803890114298,0.5097252857429316,0.49027471425706837,0.14477641868859034,0.1822739121716463,0.15981552035291757,0.14317224784439542,0.13575295768999399,0.10868257469420493,0.12552636855825144,2024091341.pdf,181,18,367,1,0,2,3,572,0,4,576,0,True,0.6416083916083916,0.31643356643356646,0.03146853146853147,0.0,0.11550030078203329,0.010489510489510523
Sevapuri,140,4968,47.83071658615137,46.0,0.051328502415458936,0.31300322061191627,0.4174718196457327,0.2181964573268921,0.519524959742351,0.480475040257649,0.14935587761674718,0.17995169082125603,0.16727053140096618,0.14049919484702095,0.143317230273752,0.09963768115942029,0.11996779388083736,2024091341.pdf,213,4,451,2,1,1,1,673,0,3,676,0,True,0.6701337295690936,0.3164933135215453,0.005943536404160475,0.0014858841010401188,0.1360708534621578,0.005943536404160565
Sevapuri,145,4800,47.20791666666667,46.0,0.05375,0.3179166666666667,0.42354166666666665,0.20479166666666668,0.5204166666666666,0.4795833333333333,0.15895833333333334,0.17875,0.15979166666666667,0.13479166666666667,0.139375,0.09625,0.13208333333333333,2024091341.pdf,132,13,384,2,0,2,1,534,0,2,536,0,True,0.7191011235955056,0.24719101123595505,0.024344569288389514,0.0,0.11166666666666666,0.009363295880149947
Sevapuri,150,4894,47.61728647323253,46.0,0.049039640375970577,0.306702084184716,0.43073150796894155,0.2135267674703719,0.515120555782591,0.4848794442174091,0.15059256232120966,0.17204740498569676,0.170004086636698,0.14078463424601553,0.13588067020841846,0.10788720882713526,0.12280343277482632,2024091341.pdf,121,21,386,1,1,1,0,531,0,5,536,0,True,0.7269303201506592,0.2278719397363465,0.03954802259887006,0.0018832391713747645,0.10952186350633429,0.0037664783427495685
Sevapuri,155,5110,47.9720156555773,46.0,0.043639921722113506,0.30802348336594915,0.43170254403131114,0.21663405088062623,0.5219178082191781,0.4780821917808219,0.14657534246575343,0.17632093933463797,0.1518590998043053,0.14285714285714285,0.13992172211350293,0.10841487279843444,0.13405088062622308,2024091341.pdf,380,77,43,2,1,1,0,504,0,2,506,0,True,0.08531746031746032,0.753968253968254,0.1527777777777778,0.001984126984126984,0.0990215264187867,0.005952380952380931
Sevapuri,160,4956,47.75161420500404,46.0,0.05185633575464084,0.3149717514124294,0.4102098466505246,0.22296206618240516,0.5304681194511703,0.4695318805488297,0.1585956416464891,0.18058918482647296,0.16081517352703795,0.14548022598870056,0.12691686844229216,0.09221146085552866,0.1353914447134786,2024091341.pdf,634,1,34,0,4,0,1,674,0,3,677,0,True,0.050445103857566766,0.9406528189910979,0.001483679525222552,0.005934718100890208,0.13660209846650526,0.0014836795252226587
Sevapuri,165,4852,47.63169826875515,46.0,0.04472382522671064,0.32749381698268754,0.4169414674361088,0.210840890354493,0.5232893652102226,0.47671063478977743,0.14798021434460015,0.1718878812860676,0.17126957955482275,0.1380873866446826,0.14014839241549876,0.09830997526793075,0.13231657048639736,2024091341.pdf,117,6,371,2,1,0,0,497,0,7,504,0,True,0.7464788732394366,0.23541247484909456,0.012072434607645875,0.002012072434607646,0.10387469084913438,0.004024144869215318
Sevapuri,170,4753,47.239848516726276,45.0,0.04670734273090679,0.33052808752366925,0.4172101830422891,0.20555438670313486,0.524300441826215,0.47569955817378495,0.1483273721859878,0.1716810435514412,0.16957710919419314,0.15001051967178625,0.14117399537134442,0.0976225541763097,0.12160740584893752,2024091341.pdf,146,0,523,2,0,1,0,672,0,3,675,0,True,0.7782738095238095,0.21726190476190477,0.0,0.0,0.14201556911424362,0.004464285714285698
Sevapuri,175,4973,47.70581138145988,46.0,0.04504323346068771,0.32113412427106375,0.42047054092097325,0.21335210134727528,0.5153830685702795,0.4846169314297205,0.14659159461089885,0.17554795897848383,0.15805348883973458,0.14679268047456265,0.1486024532475367,0.09491252764930626,0.12949929619947717,2024091341.pdf,285,13,448,3,1,2,2,754,0,7,761,0,True,0.5941644562334217,0.3779840848806366,0.017241379310344827,0.001326259946949602,0.15302634224813996,0.009283819628647216
Sevapuri,180,4988,47.54370489174018,46.0,0.04791499599037691,0.316158781074579,0.42742582197273454,0.20850040096230954,0.5154370489174017,0.4845629510825982,0.15417000801924619,0.18003207698476342,0.15878107457898957,0.13853247794707296,0.14194065757818766,0.09723336006415396,0.12931034482758622,2024091341.pdf,358,19,272,1,5,0,2,657,0,4,661,0,True,0.4140030441400304,0.5449010654490106,0.0289193302891933,0.0076103500761035,0.13251804330392944,0.004566210045662045
Sevapuri,185,5002,47.493802479008394,46.0,0.04358256697321072,0.32387045181927226,0.42742902838864455,0.20511795281887246,0.5289884046381448,0.4710115953618553,0.14254298280687724,0.18512594962015194,0.16933226709316274,0.14174330267892843,0.13574570171931227,0.09496201519392243,0.13054778088764493,2024091341.pdf,155,5,389,2,6,1,0,558,0,3,561,0,True,0.6971326164874552,0.2777777777777778,0.008960573476702509,0.010752688172043012,0.11215513794482207,0.005376344086021501
Sevapuri,190,4961,47.27696029026406,45.0,0.04434589800443459,0.328159645232816,0.4243096149969764,0.20318484176577303,0.5176375730699456,0.48236242693005443,0.15017133642410804,0.19149365047369482,0.1535980649062689,0.13485184438621245,0.13767385607740376,0.10421286031042129,0.12799838742189074,2024091341.pdf,652,7,33,0,4,3,0,699,0,3,702,0,True,0.04721030042918455,0.932761087267525,0.010014306151645207,0.005722460658082976,0.14150372908687764,0.0042918454935622075
Sevapuri,195,4805,47.77190426638918,46.0,0.04245577523413111,0.3211238293444329,0.42351716961498437,0.2129032258064516,0.5123829344432882,0.48761706555671175,0.1460978147762747,0.18480749219562956,0.15567117585848075,0.14193548387096774,0.15130072840790842,0.09427679500520292,0.1259105098855359,2024091341.pdf,190,0,317,2,1,2,2,514,0,6,520,0,True,0.6167315175097277,0.36964980544747084,0.0,0.0019455252918287938,0.10822060353798127,0.011673151750972721
